# model=sk N=50 meanJ=0 seed=329670 distribution=gaussian field=0 num_fields=50 num_couplings=1225
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
48 0
49 0
2 18 -0.18200935042992247
2 19 0.25359724931432426
2 20 -0.10681520994636022
2 21 -0.046928786380762706
2 22 -0.19270393495087504
2 23 -0.076922154980827287
2 24 -0.20558803099408043
2 25 -0.024728840460766177
2 26 0.18059697486067181
2 27 0.038898016467025939
2 28 -0.10667832046959982
2 29 0.073943401939291942
2 30 0.096579331229532051
2 31 -0.063675835878564138
2 32 -0.13904215815656618
2 33 0.12029751925808571
2 34 -0.13688536526286588
2 35 -0.099633285283556236
2 36 -0.11645494558166852
2 37 0.017598969549923564
2 38 -0.16384031081220979
2 39 0.25387461299969932
2 40 0.020396104424529361
2 41 -0.11184301818003846
2 42 -0.090371815531337274
2 43 0.0072390768953622502
2 44 -0.038333844715612318
2 45 -0.073957781943828668
2 46 0.27733890627348484
2 47 -0.036942612363800927
2 48 -0.15132927538254123
2 49 -0.03151413655481055
3 4 0.053256789298636489
3 5 -0.22722440242074515
3 6 -0.11201348432936203
3 7 0.052896431162329824
3 8 0.05177997063778178
3 9 -0.092090556208781121
3 10 -0.12570993566877814
3 11 0.036813087015483061
3 12 0.007707894289582959
3 13 0.066616740495869659
3 14 0.051678068208961689
3 15 0.14126107833268089
3 16 0.086663064709240456
3 17 0.10462953363040982
3 18 -0.13616775695850494
3 19 -0.063958791873625645
3 20 -0.12338222184099196
3 21 -0.026719281226557434
3 22 0.082180993073266179
3 23 -0.24750577372208588
3 24 0.047902242382382373
3 25 -0.16776270041815972
3 26 0.13059981335881848
3 27 0.082623374613358905
3 28 -0.093569588810157617
3 29 0.013270373099075847
3 30 0.1436063800953965
3 31 0.012221518471084179
3 32 0.1468672727640962
3 33 0.037468978773058652
3 34 0.11324505086117218
3 35 0.11479625037252203
3 36 -0.1800287285451968
3 37 0.139798826937439
3 38 0.036870826150668619
3 39 0.2402918404094547
3 40 0.15435068529231957
3 41 -0.22042277190184961
3 42 0.27806106673247066
3 43 -0.21951863903100696
3 44 -0.17996658505080232
3 45 0.13824717523563251
3 46 -0.061179095144408654
3 47 -0.058764194607480877
3 48 -0.018298326416156516
3 49 0.162088321394848
4 5 -0.11727377209592491
4 6 -0.090452472309814305
4 7 -0.10580175858503936
4 8 0.17062066494325037
4 9 -0.11865867734925301
4 10 0.14853184025446711
4 11 -0.13232389764892777
4 12 -0.31256073661004069
4 13 0.013392131334052917
4 14 0.023349276983782134
4 15 -0.17651545460680082
4 16 0.0015002015532415806
4 17 -0.12999680708919373
4 18 -0.061913586864840525
4 19 0.096934208868698232
4 20 -0.15529506371672741
4 21 -0.040909501644151955
4 22 -0.050721525674600219
4 23 -0.12563465424156009
4 24 0.035924105552692702
4 25 -0.23940007508306166
4 26 -0.012090153689562653
4 27 0.082148509795437516
4 28 -0.14307609285875872
4 29 -0.11619545651893096
4 30 0.019822923513756766
4 31 -0.048318625967371971
4 32 -0.14455565168732876
4 33 0.36375034584255556
4 34 0.15451153560143446
4 35 -0.013768048059511007
4 36 -0.21787210332226173
4 37 0.37924311885771045
4 38 -0.028998279576224924
4 39 -0.029663674185482374
4 40 -0.20376448026813815
4 41 0.09103039486122666
4 42 0.090818932134636418
4 43 0.0050253439787950691
4 44 -0.2304404072917679
4 45 0.19042703784657986
4 46 0.016281174839380165
4 47 -0.049191139835289138
4 48 -0.083727518210760341
4 49 -0.25584134302262274
5 6 -0.040423214159456648
5 7 -0.05759539997069392
5 8 -0.016195942999239491
5 9 0.12044233594185264
5 10 -0.11172481945251483
5 11 -0.053930847225780822
5 12 0.38193845523596753
5 13 0.12088407799274982
5 14 -0.23310735564306548
5 15 -0.044048382103636152
5 16 0.06927595174239079
5 17 0.02476956802286805
5 18 0.0015693585524566387
5 19 -0.02300629478555986
5 20 -0.038089652734690699
5 21 0.0042806024993404836
5 22 0.082541780822700167
5 23 0.02868398330543679
5 24 -0.037718418389463534
5 25 0.17210184491033531
5 26 -0.016405556317328165
5 27 0.070889272138943915
5 28 -0.025059069662160007
5 29 -0.25425151705446519
5 30 0.27186530840793388
5 31 -0.18609580288443167
5 32 0.076749923545829768
5 33 -0.021206728457724186
5 34 -0.09140686232957472
5 35 0.21687605066508356
5 36 -0.085397211986364727
5 37 -0.030348201621080474
5 38 -0.04835763521695572
5 39 -0.0084407334483127573
5 40 -0.055548769781025659
5 41 0.088725463282311276
5 42 0.12136134742558091
5 43 -0.13220268165468571
5 44 -0.094958278444341973
5 45 -0.050119343112246237
5 46 0.11523462409892433
5 47 0.099477017728238526
5 48 -0.24430718705017668
5 49 -0.051386235317603696
6 7 -0.055688400323955355
6 8 0.088206917809594151
6 9 0.01395673034903358
6 10 0.03496172234784637
6 11 -0.044732277821401954
6 12 0.15129154010259796
6 13 0.12077466443589252
6 14 0.059280365074130932
6 15 0.027737421610862976
6 16 0.050957367083618532
6 17 -0.16915303605112864
6 18 -0.043331460073330719
6 19 0.17010783345057676
6 20 -0.13662365954088035
6 21 -0.066845245980724138
6 22 -0.10134863984452207
6 23 -0.061797947400003134
6 24 -0.11530449638734615
6 25 0.02364311420941996
6 26 -0.031102646385877002
6 27 -0.12676019237197381
6 28 0.13377192041541858
6 29 0.019539385433210148
6 30 -0.010895506843478567
6 31 0.041171350896692056
6 32 0.18834116987387406
6 33 0.093850877153485321
6 34 0.10593071644063413
6 35 -0.2262540461078161
6 36 -0.0542414872820964
6 37 0.072973085836108481
6 38 -0.02954279319652393
6 39 -0.092994141182710766
6 40 -0.0050156811346404049
6 41 0.1236631873100212
6 42 -0.020785100579842276
6 43 0.34991785938964237
6 44 0.068845144478595285
6 45 0.28436122430174537
6 46 -0.11074208928762164
6 47 0.058131518133850459
6 48 -0.023632221361310973
6 49 0.15361579640570025
7 8 0.083685760531930359
7 9 -0.23979055585567552
7 10 0.057526219495957376
7 11 0.025769720601136515
7 12 -0.17557691642057732
7 13 0.11269420198898877
7 14 -0.23317488111564685
7 15 0.07967125897543216
7 16 -0.10381494131654251
7 17 0.14669167635281247
7 18 0.093745065064836791
7 19 0.063162415890437071
7 20 0.022888337216383451
7 21 -0.072909468073113812
7 22 0.051580118858231251
7 23 -0.026335367877446988
7 24 0.011816440199912018
7 25 0.090065039646903461
7 26 0.015777768513393152
7 27 -0.21156431939607659
7 28 0.029385662154942017
7 29 -0.12592788500624646
7 30 -0.11378251964289517
7 31 -0.057577188003793946
7 32 0.020490088123765286
7 33 -0.088285708739997651
7 34 -0.24522229503684742
7 35 0.11570824711975737
7 36 0.12880959391329594
7 37 0.21754877741151638
7 38 0.10249572526216026
7 39 -0.106016726202474
7 40 0.033469642328855416
7 41 0.066590935026131698
7 42 -0.091075103058671447
7 43 -0.043899970046535612
7 44 0.074503157155726377
7 45 0.17219789618708575
7 46 0.01907172394931134
7 47 0.1852299818296966
7 48 -0.12708063630291924
7 49 -0.17549130477068547
8 9 0.35124462420279606
8 10 0.24462014751548325
8 11 -0.022466060574565266
8 12 0.017688726501543874
8 13 -0.062284594488459001
8 14 -0.075134798581715942
8 15 0.050986428293521582
8 16 0.21151751840809543
8 17 0.091583563961983375
8 18 0.24286806864634275
8 19 -0.028263523946099593
8 20 -0.014169845357766128
8 21 -0.050716311295453148
8 22 -0.18881813426178401
8 23 0.16171920675267282
8 24 -0.16253191242259257
8 25 -0.0085208893449196035
8 26 0.20544317518861396
8 27 0.072497012647392639
8 28 0.0032889049614044557
8 29 0.0011615662114636425
8 30 0.11868016076749849
8 31 -0.10558271077957511
8 32 -0.042271774662089742
8 33 0.0092142242862681897
8 34 0.045477983213017076
8 35 -0.052775491290199442
8 36 -0.19662083923552284
8 37 0.46412120879564983
8 38 -0.12892678454100154
8 39 -0.17205746969357416
8 40 -0.3499385001807116
8 41 0.063873812050458195
8 42 0.23065184019646998
8 43 0.055945865490504822
8 44 -0.2535321109216182
8 45 -0.13740778746558116
8 46 -0.075421957650259427
8 47 0.17891197433343131
8 48 -0.12226274661408085
8 49 0.16642230106918657
9 10 0.0090668760629655475
9 11 0.20459748967253913
9 12 0.068279281800249156
9 13 -0.056009940369519326
9 14 0.1364386953237621
9 15 -0.050874129084924155
9 16 0.33882307132354567
9 17 0.073638283016728243
9 18 0.19464535918987155
9 19 0.13594421305212226
9 20 -0.29537328382046618
9 21 -0.10379146703327617
9 22 -0.060186381752450648
9 23 0.16351581714477587
9 24 0.011273576112569949
9 25 0.10024372278916663
9 26 -0.12638409931306369
9 27 -0.24986091112932951
9 28 0.090868226031977278
9 29 0.041893940620977239
9 30 -0.11451882797950537
9 31 -0.16926137544283396
9 32 0.053335316996771437
9 33 -0.072226677520557031
9 34 -0.28673329167941924
9 35 0.11759749384605606
9 36 -0.16548308776493184
9 37 -0.1200474390053566
9 38 0.005014243595012814
9 39 -0.013640514178469962
9 40 -0.0060871808085703732
9 41 0.24425976956926201
9 42 -0.089725498907355594
9 43 0.36695958880329771
9 44 0.084321190512849004
9 45 -0.071062849048557378
9 46 0.010472872676737601
9 47 0.097763300671746295
9 48 0.067581711504470315
9 49 0.10936143972371541
10 11 0.039291872421921621
10 12 0.059097876905918445
10 13 0.12952794608898668
10 14 -0.12444761296572961
10 15 0.13511961009879675
10 16 0.18518817168411111
10 17 0.042497723144223405
10 18 0.079561693796489683
10 19 -0.30081621787769991
10 20 -0.30850863844132598
10 21 -0.17310542100722501
10 22 0.028960264627844713
10 23 0.00058887214470585911
10 24 0.05055608919859373
10 25 0.014571171249397497
10 26 -0.17895438160372953
10 27 -0.093649496713045774
10 28 -0.074452256285794188
10 29 0.058955862067757936
10 30 -0.043036400239240637
10 31 -0.23734944528353888
10 32 0.15312201625097638
10 33 0.11706150191960174
10 34 -0.19474549669232866
10 35 -0.033684829297337092
10 36 -0.049084851619336817
10 37 0.13639661742340764
10 38 -0.10032404815534657
10 39 0.34596693094318626
10 40 0.13711595105797669
10 41 0.035296649219968834
10 42 -0.049555386603536797
10 43 0.065799080117116063
10 44 -0.07088476462226577
10 45 -0.11828667304421897
10 46 0.19563173974937895
10 47 0.14149241887555902
10 48 -0.13062225671448741
10 49 -0.13222000689440433
11 12 0.24875732987879973
11 13 0.025257004863591597
11 14 -0.078251626690503909
11 15 0.027075402752652179
11 16 -0.0039662859274196315
11 17 -0.18156968193963546
11 18 0.090492851851489531
11 19 -0.057356895270245858
11 20 0.10833670703808168
11 21 -0.026822388341363163
11 22 -0.026155570991076994
11 23 0.094905061981033642
11 24 0.13584082006173856
11 25 -0.32441963566839604
11 26 -0.10971217462898082
11 27 0.2074856642880829
11 28 -0.24714032359021795
11 29 0.19509859689599143
11 30 0.18291032981438879
11 31 -0.065450187597916418
11 32 0.38501823800524315
11 33 -0.0010729838412723174
11 34 -0.10016966185261375
11 35 0.2765501594588376
11 36 0.14769390994879977
11 37 -0.079642644810551388
11 38 0.025463420147460687
11 39 -0.14695869168272413
11 40 -0.044506652145817296
11 41 -0.068594556748006297
11 42 0.068185865052347736
11 43 -0.2633153119392091
11 44 0.15935133156621312
11 45 -0.21252767158655522
11 46 -0.045247425534488211
11 47 0.32623795622981794
11 48 -0.03909627459381438
11 49 -0.095747769299323368
12 13 0.057307001419749592
12 14 -0.010548936839179342
12 15 -0.062715124641767858
12 16 -0.0017125541701332875
12 17 0.10288962687316044
12 18 -0.0036130111342918521
12 19 0.13866207983062628
12 20 0.10677209114192351
12 21 0.10250611662112065
12 22 0.087732645450782187
12 23 -0.12267871823532249
12 24 0.16456700051810685
12 25 -0.056813782080804065
12 26 -0.30399961254339536
12 27 -0.0018842471748589718
12 28 -0.13435090421314233
12 29 0.12923221504087196
12 30 0.10638388430698843
12 31 0.090157316905135912
12 32 0.23789437689607507
12 33 -0.20108678311400763
12 34 0.080959702211259171
12 35 -0.049291335212377989
12 36 -0.065641014504870657
12 37 0.089560843680511495
12 38 -0.037249539359775798
12 39 -0.051045637249283383
12 40 -0.33125097543381216
12 41 0.13103238130718597
12 42 -0.2279826859704028
12 43 0.012008803806179918
12 44 0.14519052652603046
12 45 0.10035137367654944
12 46 -0.12063200193786022
12 47 0.18260482792958005
12 48 0.0032390256612687758
12 49 0.06293241262988504
13 14 -0.08241651200396749
13 15 0.023278644009024504
13 16 0.02439853643821608
13 17 -0.083268547462754208
13 18 0.1877155188591878
13 19 -0.18138358643991853
13 20 -0.022013215968585562
13 21 -0.11000368864708482
13 22 -0.048960360492360765
13 23 0.076970183415793356
13 24 0.1985651282378687
13 25 -0.057023838272704026
13 26 0.15185393901159688
13 27 -0.20144555452616111
13 28 0.26029908011956243
13 29 0.045286300564093745
13 30 0.11313204748622573
13 31 -0.20998965999902186
13 32 0.18128269440470474
13 33 0.22374065674704102
13 34 -0.068664842810220991
13 35 0.033695081326392151
13 36 0.21883469628986149
13 37 0.096809384528490014
13 38 0.1742641453181494
13 39 -0.028984274813994168
13 40 0.16265493155460486
13 41 0.030298229279077854
13 42 0.048778485654158141
13 43 0.058123066307980205
13 44 -0.037270686375038102
13 45 0.045557225091156534
13 46 0.065063360163665304
13 47 -0.1142662384464216
13 48 -0.18480972114365699
13 49 -0.28410256701780157
14 15 -0.044695838126474284
14 16 -0.065651550370802364
14 17 0.14260004029808629
14 18 0.080680547108698056
14 19 0.1590808664429689
14 20 -0.033825453918202762
14 21 0.15490521018919168
14 22 -0.1192767281843249
14 23 -0.022422749765441716
14 24 -0.029766801928599925
14 25 0.067413265440458225
14 26 -0.079350276121073759
14 27 -0.3204327723019641
14 28 -0.15535805061039243
14 29 0.21167817248110926
14 30 0.07812874819942392
14 31 -0.053276718597182256
14 32 0.044688660023737455
14 33 -0.088110180779808353
14 34 0.19219604043742086
14 35 0.33006415732508776
14 36 -0.13539770515459279
14 37 -0.16497085961902136
14 38 -0.14864052650990181
14 39 0.15191045303421111
14 40 -0.1471825131454024
14 41 -0.029684309246887877
14 42 0.14419053598803425
14 43 -0.00021347482319930092
14 44 0.15321891570231769
14 45 -0.24811129889205008
14 46 0.031455188214053291
14 47 -0.068159047518188187
14 48 -0.028034565641445491
14 49 -0.032487320038773956
15 16 0.040210764399815059
15 17 -0.00088132589383997141
15 18 -0.036339312027553437
15 19 0.27232082261016682
15 20 0.17087471245529265
15 21 0.063158168327178618
15 22 0.099415292214552337
15 23 -0.0065905161534923814
15 24 0.055126661879922788
15 25 -0.17844890489352963
15 26 -0.12286603917156376
15 27 -0.23369953522382239
15 28 -0.090099721173850761
15 29 -0.062608021158423552
15 30 0.15917511463437695
15 31 -0.06952436173527346
15 32 0.10960913238792439
15 33 -0.078199374154988247
15 34 -0.027322853644518148
15 35 0.021856590021227286
15 36 -0.16545687519454683
15 37 -0.26858806664244123
15 38 -0.053653904558711996
15 39 0.19109647114955769
15 40 -0.028498474405967096
15 41 -0.25410942573085582
15 42 -0.0051529234007998206
15 43 0.03597353873833499
15 44 0.10875163212153655
15 45 -0.0076549707725322921
15 46 0.21396641109780823
15 47 0.080492791488528226
15 48 -0.0042743935721394535
15 49 -0.13103990022606143
16 17 0.24695974599901699
16 18 0.17355478285642148
16 19 -0.048727715862445641
16 20 0.069730136047227984
16 21 -0.042823754811305542
16 22 0.12161026391296198
16 23 0.11505324116697468
16 24 -0.042740810507657129
16 25 0.039387017980200646
16 26 -0.09333356807531018
16 27 -0.072103675482239782
16 28 0.031591600178759456
16 29 0.050114856543895595
16 30 0.17123288199921341
16 31 -0.0017068613817206528
16 32 -0.22192500519808384
16 33 -0.054871974892586335
16 34 -0.014777680323528943
16 35 -0.047135115538168688
16 36 -0.070718802625969426
16 37 0.14100623320898664
16 38 -0.23723768058720132
16 39 -0.050428996924033694
16 40 -0.16818166844560067
16 41 0.12577723608492064
16 42 0.060892061639216059
16 43 0.2146477973633715
16 44 -0.0099557850486579058
16 45 -0.0045282692204913263
16 46 -0.016869295337842111
16 47 -0.037173449859940179
16 48 -0.10042198754872692
16 49 -0.24462846851573822
17 18 -0.11498455512697059
17 19 -0.14656988031849477
17 20 0.10141635452651833
17 21 -0.17164226236923161
17 22 0.27273733635977709
17 23 -0.089595753110585791
17 24 -0.041893998667714191
17 25 0.19911004282430023
17 26 -0.22318930553576372
17 27 0.02037390181082982
17 28 0.11082372620372108
17 29 -0.087643803611126489
17 30 0.038879702922700182
17 31 -0.065712283437871513
17 32 0.1914179400060014
17 33 0.053088617466306595
17 34 -0.096956725676784122
17 35 -0.11278408722945552
17 36 -0.057299318978002514
17 37 -0.14227951187977114
17 38 0.052127782132099357
17 39 -0.14550802286398201
17 40 0.14243739323754023
17 41 -0.036101473425229104
17 42 -0.2987517714705441
17 43 0.0655175634496028
17 44 -0.1548599798431757
17 45 0.095508894967490543
17 46 0.10789922779928471
17 47 -0.0022141315938956842
17 48 0.077125005281402967
17 49 -0.14242638693584511
18 19 0.11744815452506809
18 20 -0.15583207212500114
18 21 -0.11409134258134998
18 22 -0.15872359315479923
18 23 -0.040077666653272011
18 24 0.042374189238278771
18 25 -0.15136640448120775
18 26 0.35894756833296954
18 27 -0.099395454675424058
18 28 -0.16418986176516451
18 29 0.026385502181510676
18 30 0.035958425668781754
18 31 0.022215212021111565
18 32 0.04528255157635197
18 33 -0.022489395071984497
18 34 -0.024248815182457559
18 35 -0.27060744833601641
18 36 0.0049194546917412305
18 37 0.087257679945061201
18 38 -0.02170332991595628
18 39 -0.10909383959711419
18 40 0.12437613279923589
18 41 -0.17090636887282834
18 42 -0.078101120388828327
18 43 -0.14095630368272311
18 44 0.076510658441582571
18 45 0.20991203718999693
18 46 0.071696480386827952
18 47 0.06581655755206782
18 48 -0.011954441298020986
18 49 -0.060833711689377193
19 20 -0.04639875707815528
19 21 -0.03119060453149379
19 22 -0.12732878484847712
19 23 0.13923337351274565
19 24 0.23812094294727337
19 25 -0.12871042743214386
19 26 0.01100014232233941
19 27 -0.064861814779225452
19 28 -0.2046924298787979
19 29 0.062443078212940747
19 30 0.16042062196099355
19 31 -0.15488162233315123
19 32 -0.060909729487653282
19 33 -0.032433111444492672
19 34 0.08013864245483647
19 35 -0.19837342491273288
19 36 0.25902686064481856
19 37 -0.1046733055739876
19 38 0.14370328865681051
19 39 -0.076174917801209732
19 40 0.090909532547721592
19 41 0.31483309019446237
19 42 0.39106108532793915
19 43 0.28130397745099517
19 44 0.18405972430821646
19 45 -0.054354955399209509
19 46 -0.20479529652797951
19 47 0.051360238247707107
19 48 -0.14862456788514994
19 49 0.12273205388223657
20 21 0.1084391468045252
20 22 0.18092527046025769
20 23 -0.087802784094204847
20 24 0.036581939154856857
20 25 -0.12294381554965256
20 26 0.074273062877420054
20 27 -0.051219899592412146
20 28 -0.083144251688835671
20 29 -0.10681653303438422
20 30 0.10269783506179871
20 31 0.029646526838619854
20 32 -0.082250051874360186
20 33 0.18260693971603026
20 34 0.12648027421921451
20 35 -0.10719168136954729
20 36 -0.077056481462122142
20 37 0.25961367544093222
20 38 -0.2343012937629915
20 39 0.43587586355488911
20 40 0.083301231026418524
20 41 0.022335311474429079
20 42 0.10971554941418703
20 43 -0.031739161732795694
20 44 0.19425985840380583
20 45 0.070149192347316411
20 46 -0.219386387857505
20 47 -0.17026812790077078
20 48 0.0086359528393302586
20 49 -0.056518246355293129
21 22 0.14928782824434553
21 23 0.16443153453017978
21 24 0.26768612909373268
21 25 -0.059195302392752336
21 26 0.15460897207389732
21 27 -0.014530792217425472
21 28 -0.13171029198725359
21 29 0.029448099631409302
21 30 -0.13970043270067642
21 31 -0.051008761858063398
21 32 -0.019578598385947742
21 33 -0.081109859376844284
21 34 -0.072589494448929218
21 35 0.039087219052501121
21 36 -0.18321934354187516
21 37 -0.0059763028219435022
21 38 -0.17586100208860925
21 39 0.001514602667044871
21 40 0.029794713471602674
21 41 0.078998105558034146
21 42 -0.031561301125891034
21 43 0.005150072363877484
21 44 0.046491075011460034
21 45 -0.11315568125501033
21 46 -0.06952251336097208
21 47 -0.11635596279399789
21 48 0.0063658318384022597
21 49 0.17378311092666004
22 23 0.090794909401141016
22 24 0.20573367789484157
22 25 -0.055492757652017839
22 26 0.29310997947519796
22 27 0.087650094266287185
22 28 -0.016010594070809736
22 29 -0.085607157660074845
22 30 0.1106088425649633
22 31 0.0390584632645792
22 32 -0.025390813764639742
22 33 -0.1277669359832809
22 34 0.1526254512430511
22 35 -0.063487324578149512
22 36 -0.20790295621768026
22 37 -0.02158727485058292
22 38 -0.084228069090211119
22 39 -0.11899058192967665
22 40 0.25261875389178312
22 41 -0.19969042282103394
22 42 0.072815138731891341
22 43 -0.096441191519669789
22 44 0.1102375035458449
22 45 0.077674787288470826
22 46 0.15897141857852262
22 47 0.0074314010684179994
22 48 0.25186794967566378
22 49 0.030247335664456684
23 24 0.23485887437283906
23 25 -0.039118988833766528
23 26 -0.0087644133894198249
23 27 0.10852830512614967
23 28 0.088584723807248827
23 29 0.1395460508484033
23 30 0.1900363934207254
23 31 -0.03801634390371518
23 32 0.013427012919586943
23 33 -0.13418754108400077
23 34 -0.14288677798365174
23 35 -0.15879565076495986
23 36 0.14802769867052989
23 37 -0.24276112071613037
23 38 0.22695773475359479
23 39 0.034867040189178744
23 40 -0.05414497373059133
23 41 0.0047528331988658159
23 42 -0.085746732114349536
23 43 0.26657309623595082
23 44 0.0032809502707923342
23 45 0.040699839945479474
23 46 0.016023072672047011
23 47 0.067524703961557755
23 48 0.01324425544434967
23 49 0.10269449431299021
24 25 -0.21600475298697519
24 26 -0.040480047475190448
24 27 -0.25020716391418707
24 28 0.04780507244249052
24 29 -0.16914221268456334
24 30 0.13953155474417583
24 31 0.013751397440667688
24 32 0.0053192020309380875
24 33 -0.087429410754648954
24 34 0.10699040777946678
24 35 0.11624420339249704
24 36 -0.045832499198920879
24 37 0.17849980487485739
24 38 -0.23418990259995964
24 39 -0.04467560290594097
24 40 -0.092610907331074896
24 41 0.10872747956198521
24 42 0.19164411429491371
24 43 -0.042101254263267031
24 44 0.090477393370605966
24 45 -0.094603168112441405
24 46 -0.041705818829901049
24 47 0.13227340134498661
24 48 0.096543442675769503
24 49 -0.18512142912491905
25 26 -0.12961066335763116
25 27 0.1283126448323092
25 28 -0.18557592109562088
25 29 -0.17125372092154367
25 30 -0.060759927585229259
25 31 -0.16780455337482594
25 32 -0.22820684481613329
25 33 0.097829526958013918
25 34 -0.12062207180608982
25 35 0.0038358602585605189
25 36 -0.076574965806755088
25 37 0.018996562737878822
25 38 -0.10251384678838765
25 39 0.1453358548292544
25 40 -0.0013019154751206217
25 41 -0.20574560475645517
25 42 -0.058922924059094099
25 43 -0.10875360396720983
25 44 0.013524732090020275
25 45 0.14275910823507726
25 46 0.10419590324842597
25 47 0.015535249433011281
25 48 -0.10655464463203634
25 49 -0.13702977755108792
26 27 -0.21405813388207134
26 28 0.078867921487307202
26 29 0.26036746329403859
26 30 0.12252036227635825
26 31 -0.25642325855548787
26 32 0.25708391140164694
26 33 0.16298616851370046
26 34 0.088565869029876759
26 35 0.17473343847691336
26 36 -0.017250761299558257
26 37 -0.0071002750004224638
26 38 -0.11810674635947656
26 39 -0.15765402101272566
26 40 0.12587984685721604
26 41 -0.036782646971843407
26 42 -0.07865281092812379
26 43 0.098788045531618782
26 44 0.16431550533401129
26 45 -0.010343057004764806
26 46 -0.0088798695164036389
26 47 -0.052468233718098799
26 48 -0.052100658237061684
26 49 -0.02066966858288239
27 28 -0.11135863936885604
27 29 0.072655386508873529
27 30 -0.22602721050264254
27 31 0.016304497779535753
27 32 -0.052939440071342665
27 33 -0.034942150335462344
27 34 0.30886123107704078
27 35 0.025471034561136779
27 36 -0.058557648044141201
27 37 0.15541332174509667
27 38 -0.047279939550875255
27 39 -0.067828985768319819
27 40 -0.063173918929900277
27 41 0.1664837866996885
27 42 0.06081210433816045
27 43 -0.34681366777076256
27 44 0.13533495955405278
27 45 -0.24728625993034384
27 46 0.14922278364752103
27 47 -0.054875113937119517
27 48 -0.042987808140803392
27 49 0.0075050839339011544
28 29 -0.1830925939850401
