# model=sk N=50 meanJ=0 seed=1051741 distribution=gaussian field=0 num_fields=50 num_couplings=1225
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
48 0
49 0
2 17 0.2386
2 18 -0.37889
2 19 0.27715
2 20 0.13388
2 21 0.06288
2 22 -0.17173
2 23 -0.23444
2 24 0.17003
2 25 0.18226
2 26 -0.06835
2 27 -0.04761
2 28 0.0288
2 29 0.13808
2 30 -0.10342
2 31 -0.01321
2 32 0.15387
2 33 0.09587
2 34 -0.05196
2 35 0.06911
2 36 -0.01055
2 37 0.22349
2 38 -0.07484
2 39 0.11551
2 40 -0.029
2 41 0.04565
2 42 0.15535
2 43 -0.06037
2 44 0.00413
2 45 0.02926
2 46 0.04154
2 47 -0.00065
2 48 0.08698
2 49 0.21036
3 4 0.14183
3 5 0.14981
3 6 -0.39423
3 7 0.00205
3 8 -0.01601
3 9 -0.09955
3 10 0.17722
3 11 0.17435
3 12 0.07191
3 13 -0.06809
3 14 0.10497
3 15 -0.02846
3 16 -0.11496
3 17 0.19773
3 18 -0.04317
3 19 0.17105
3 20 -0.32101
3 21 0.13874
3 22 0.25379
3 23 0.16236
3 24 0.13041
3 25 0.07432
3 26 -0.04702
3 27 -0.05883
3 28 -0.09431
3 29 -0.15063
3 30 0.00188
3 31 -0.01526
3 32 0.05911
3 33 0.33207
3 34 -0.18905
3 35 -0.23432
3 36 0.07238
3 37 -0.19706
3 38 -0.08517
3 39 0.09136
3 40 0.07244
3 41 0.10279
3 42 0.09123
3 43 0.04766
3 44 -0.16169
3 45 0.26623
3 46 -0.35843
3 47 0.06289
3 48 -0.06409
3 49 -0.03858
4 5 0.22434
4 6 -0.14784
4 7 -0.23338
4 8 -0.10276
4 9 0.05695
4 10 -0.12508
4 11 -0.13975
4 12 -0.06899
4 13 0.04134
4 14 -0.02069
4 15 -0.12519
4 16 -0.02493
4 17 -0.26644
4 18 -0.19694
4 19 -0.09521
4 20 0.05124
4 21 0.15565
4 22 0.07259
4 23 -0.01176
4 24 0.08072
4 25 -0.09183
4 26 0.10358
4 27 -0.08126
4 28 -0.36114
4 29 0.03677
4 30 -0.15669
4 31 -0.04596
4 32 -0.10077
4 33 0.07827
4 34 -0.03571
4 35 0.30982
4 36 -0.02373
4 37 0.07
4 38 -0.07937
4 39 -0.00406
4 40 -0.07091
4 41 0.00269
4 42 0.25466
4 43 -0.04199
4 44 -0.08475
4 45 -0.00206
4 46 0.29005
4 47 -0.04832
4 48 -0.14408
4 49 0.13469
5 6 0.15911
5 7 0.23575
5 8 -0.05599
5 9 0.00368
5 10 0.01946
5 11 0.15104
5 12 0.04787
5 13 0.13246
5 14 -0.07148
5 15 0.05139
5 16 -0.2796
5 17 0.13923
5 18 0.02256
5 19 0.05731
5 20 -0.07905
5 21 0.08653
5 22 -0.10878
5 23 -0.07989
5 24 -0.08145
5 25 -0.32684
5 26 -0.11461
5 27 0.21723
5 28 0.1128
5 29 0.03762
5 30 0.09409
5 31 0.30071
5 32 -0.02904
5 33 -0.10406
5 34 0.225
5 35 0.03146
5 36 0.26899
5 37 0.10839
5 38 -0.21868
5 39 -0.03119
5 40 -0.05812
5 41 -0.14314
5 42 -0.07733
5 43 -0.03852
5 44 0.04419
5 45 -0.14204
5 46 -0.05346
5 47 -0.0379
5 48 0.0119
5 49 -0.01704
6 7 0.14566
6 8 -0.05047
6 9 -0.10991
6 10 -0.14922
6 11 -0.271
6 12 0.0961
6 13 0.11641
6 14 0.04458
6 15 0.1832
6 16 -0.21105
6 17 -0.17652
6 18 0.02368
6 19 -0.19276
6 20 -0.21564
6 21 -0.16585
6 22 -0.03125
6 23 -0.05669
6 24 0.01074
6 25 0.11798
6 26 -0.12878
6 27 -0.09965
6 28 0.07711
6 29 -0.07186
6 30 0.07124
6 31 0.05453
6 32 -0.1143
6 33 0.03033
6 34 0.20113
6 35 -0.21924
6 36 -0.10502
6 37 0.139
6 38 0.14957
6 39 0.1932
6 40 0.10582
6 41 -0.06779
6 42 0.00212
6 43 -0.14572
6 44 -0.02087
6 45 0.16661
6 46 -0.41643
6 47 -0.1218
6 48 -0.07579
6 49 -0.04036
7 8 -0.14991
7 9 -0.03843
7 10 -0.14942
7 11 0.12423
7 12 -0.17498
7 13 -0.26571
7 14 0.26025
7 15 0.13424
7 16 0.08874
7 17 -0.11354
7 18 0.03191
7 19 0.13075
7 20 -0.08427
7 21 0.07777
7 22 -0.02658
7 23 -0.03366
7 24 -0.01954
7 25 -0.08167
7 26 0.2083
7 27 -0.05254
7 28 -0.06441
7 29 0.04433
7 30 -0.16182
7 31 -0.01313
7 32 0.1487
7 33 0.03154
7 34 0.19556
7 35 0.06914
7 36 0.06041
7 37 0.00775
7 38 0.09892
7 39 0.0657
7 40 0.00648
7 41 -0.09947
7 42 0.13653
7 43 -0.28028
7 44 0.04327
7 45 0.22589
7 46 -0.21309
7 47 0.12208
7 48 0.09068
7 49 -0.11681
8 9 -0.04097
8 10 -0.22922
8 11 -0.02001
8 12 0.10312
8 13 -0.11062
8 14 -0.19512
8 15 0.10176
8 16 0.26934
8 17 -0.04679
8 18 0.17706
8 19 -0.26644
8 20 0.00055
8 21 0.23
8 22 -0.14589
8 23 -0.28422
8 24 0.06387
8 25 -0.01007
8 26 0.03873
8 27 -0.13487
8 28 0.02
8 29 0.01428
8 30 -0.02165
8 31 0.16412
8 32 0.02153
8 33 -0.09688
8 34 -0.14319
8 35 -0.13094
8 36 0.20899
8 37 -0.17799
8 38 0.05921
8 39 -0.0296
8 40 -0.17018
8 41 -0.06735
8 42 -0.06696
8 43 0.09962
8 44 0.13734
8 45 -0.33491
8 46 0.02854
8 47 -0.0762
8 48 0.09429
8 49 0.02941
9 10 0.1744
9 11 -0.29927
9 12 -0.10404
9 13 0.0165
9 14 -0.13651
9 15 -0.09372
9 16 -0.21879
9 17 0.00768
9 18 -0.05918
9 19 0.02095
9 20 0.05769
9 21 -0.05543
9 22 0.09066
9 23 0.24205
9 24 -0.04588
9 25 -0.05093
9 26 -0.11256
9 27 0.21887
9 28 -0.11386
9 29 -0.36421
9 30 0.14485
9 31 -0.00049
9 32 -0.09394
9 33 0.00442
9 34 0.03309
9 35 0.01393
9 36 -0.08585
9 37 0.08751
9 38 0.07608
9 39 -0.04606
9 40 0.09592
9 41 0.0342
9 42 0.20287
9 43 0.04963
9 44 -0.00899
9 45 -0.0933
9 46 -0.06843
9 47 0.05369
9 48 0.17964
9 49 0.05037
10 11 -0.13137
10 12 -0.06787
10 13 -0.09164
10 14 0.18174
10 15 0.15591
10 16 -0.0785
10 17 -0.16959
10 18 0.14569
10 19 0.0883
10 20 0.21448
10 21 -0.0065
10 22 0.06997
10 23 0.11198
10 24 0.01528
10 25 0.20353
10 26 0.13902
10 27 0.0041
10 28 0.34682
10 29 0.05257
10 30 -0.04142
10 31 -0.04732
10 32 -0.33772
10 33 -0.11719
10 34 -0.11936
10 35 0.08128
10 36 -0.01265
10 37 0.01633
10 38 0.03333
10 39 -0.0865
10 40 -0.12061
10 41 0.1568
10 42 -0.04654
10 43 -0.04018
10 44 0.11869
10 45 0.045
10 46 -0.09651
10 47 -0.01749
10 48 -0.13654
10 49 0.10383
11 12 -0.13393
11 13 0.00221
11 14 -0.13425
11 15 0.03796
11 16 0.06896
11 17 0.20438
11 18 0.2027
11 19 -0.13738
11 20 0.15703
11 21 0.06382
11 22 -0.00984
11 23 -0.03967
11 24 0.19822
11 25 -0.1936
11 26 0.19917
11 27 0.19568
11 28 -0.14484
11 29 0.08409
11 30 -0.21864
11 31 0.08371
11 32 0.25703
11 33 -0.14113
11 34 -0.10324
11 35 0.14313
11 36 -0.08529
11 37 0.18921
11 38 0.34013
11 39 0.16831
11 40 -0.06021
11 41 -0.0526
11 42 -0.16762
11 43 -0.06497
11 44 0.21957
11 45 -0.06436
11 46 -0.12764
11 47 -0.00739
11 48 0.0692
11 49 0.13457
12 13 -0.07253
12 14 -0.01476
12 15 -0.19293
12 16 0.08131
12 17 -0.00011
12 18 -0.09365
12 19 -0.00324
12 20 -0.06795
12 21 -0.10419
12 22 0.16151
12 23 -0.04112
12 24 -0.12743
12 25 -0.02599
12 26 0.00229
12 27 0.03842
12 28 -0.02306
12 29 -0.01491
12 30 0.18677
12 31 0.01483
12 32 0.0162
12 33 0.24475
12 34 -0.07276
12 35 -0.14835
12 36 0.00471
12 37 -0.18913
12 38 -0.07367
12 39 0.18827
12 40 0.06763
12 41 0.07227
12 42 -0.26509
12 43 -0.11024
12 44 0.15099
12 45 0.09772
12 46 -0.02168
12 47 -0.02273
12 48 -0.10945
12 49 0.21148
13 14 0.03765
13 15 0.15844
13 16 -0.02009
13 17 -0.12675
13 18 0.14453
13 19 0.13433
13 20 -0.06493
13 21 0.23547
13 22 -0.12731
13 23 0.24127
13 24 0.03681
13 25 0.06071
13 26 0.14957
13 27 -0.04083
13 28 -0.33481
13 29 0.20806
13 30 -0.03895
13 31 0.10685
13 32 -0.13159
13 33 0.06168
13 34 0.04213
13 35 0.08737
13 36 0.15817
13 37 0.07887
13 38 0.13385
13 39 -0.13376
13 40 0.12887
13 41 0.1947
13 42 -0.21206
13 43 0.12799
13 44 -0.16443
13 45 -0.04727
13 46 -0.12214
13 47 -0.0493
13 48 -0.04793
13 49 0.24933
14 15 0.18302
14 16 -0.10891
14 17 -0.08098
14 18 -0.07687
14 19 -0.30278
14 20 -0.07795
14 21 0.10772
14 22 0.04353
14 23 -0.09769
14 24 0.01289
14 25 0.22832
14 26 -0.00594
14 27 0.06675
14 28 0.25394
14 29 0.0225
14 30 -0.31897
14 31 0.2441
14 32 0.07534
14 33 -0.24148
14 34 0.0947
14 35 0.11877
14 36 0.1047
14 37 -0.30944
14 38 -0.01641
14 39 -0.03185
14 40 -0.07877
14 41 0.14653
14 42 -0.24502
14 43 -0.29431
14 44 0.11364
14 45 -0.08227
14 46 -0.13708
14 47 -0.14416
14 48 -0.04504
14 49 0.01433
15 16 -0.00547
15 17 0.09076
15 18 -0.16683
15 19 0.06001
15 20 -0.08467
15 21 -0.13082
15 22 -0.1909
15 23 -0.0137
15 24 0.20122
15 25 -0.04686
15 26 -0.14761
15 27 0.08881
15 28 -0.05427
15 29 -0.0012
15 30 -0.09366
15 31 0.13078
15 32 0.17193
15 33 0.05787
15 34 0.07697
15 35 0.1821
15 36 -0.053
15 37 0.03753
15 38 0.44648
15 39 -0.0812
15 40 0.20298
15 41 -0.28217
15 42 0.02971
15 43 -0.06384
15 44 -0.04392
15 45 -0.178
15 46 -0.16588
15 47 -0.1637
15 48 0.18733
15 49 0.10297
16 17 0.20162
16 18 -0.04297
16 19 0.11056
16 20 0.0815
16 21 0.00631
16 22 -0.07967
16 23 0.03264
16 24 -0.11063
16 25 0.00072
16 26 -0.12218
16 27 -0.1607
16 28 0.05686
16 29 0.36243
16 30 -0.12811
16 31 -0.05121
16 32 0.01656
16 33 0.05616
16 34 0.1632
16 35 -0.39486
16 36 0.03241
16 37 -0.02028
16 38 0.00102
16 39 -0.06255
16 40 0.09121
16 41 -0.07317
16 42 -0.30798
16 43 0.07042
16 44 0.03007
16 45 0.0491
16 46 -0.16832
16 47 0.24631
16 48 0.07512
16 49 0.04493
17 18 0.0513
17 19 0.12244
17 20 0.34441
17 21 0.12097
17 22 0.02388
17 23 0.22499
17 24 0.00056
17 25 -0.04506
17 26 0.00783
17 27 -0.08594
17 28 -0.15873
17 29 -0.02779
17 30 0.07734
17 31 -0.03651
17 32 -0.00718
17 33 0.0567
17 34 -0.01448
17 35 0.21713
17 36 -0.14181
17 37 -0.20471
17 38 -0.01191
17 39 -0.12803
17 40 -0.03146
17 41 -0.09703
17 42 -0.03588
17 43 -0.07052
17 44 0.0814
17 45 0.08556
17 46 0.16537
17 47 -0.08221
17 48 -0.15468
17 49 -0.00274
18 19 0.21779
18 20 -0.19579
18 21 -0.01388
18 22 -0.10885
18 23 0.09243
18 24 -0.08335
18 25 0.04624
18 26 0.03745
18 27 -0.28488
18 28 0.00404
18 29 0.11168
18 30 -0.04908
18 31 0.03968
18 32 -0.3096
18 33 0.10888
18 34 -0.24451
18 35 -0.03415
18 36 0.02818
18 37 0.12312
18 38 -0.19546
18 39 -0.17095
18 40 -0.05276
18 41 -0.1298
18 42 -0.00744
18 43 -0.16196
18 44 -0.14315
18 45 -0.04134
18 46 0.07222
18 47 0.17401
18 48 -0.0131
18 49 -0.14786
19 20 -0.10963
19 21 -0.1469
19 22 -0.04419
19 23 -0.00143
19 24 0.03419
19 25 0.36178
19 26 -0.0031
19 27 -0.0755
19 28 -0.03783
19 29 -0.01118
19 30 -0.03962
19 31 0.13212
19 32 -0.02962
19 33 0.01242
19 34 -0.07212
19 35 -0.03903
19 36 0.30291
19 37 -0.05379
19 38 0.28879
19 39 -0.03204
19 40 -0.06548
19 41 0.03363
19 42 0.04467
19 43 -0.0596
19 44 -0.04529
19 45 0.08883
19 46 0.02918
19 47 0.13528
19 48 -0.20864
19 49 -0.00713
20 21 -0.12293
20 22 -0.06878
20 23 0.11211
20 24 -0.04033
20 25 -0.04996
20 26 -0.14456
20 27 0.08064
20 28 0.05019
20 29 -0.03316
20 30 0.19767
20 31 -0.03128
20 32 -0.07808
20 33 -0.14188
20 34 -0.00058
20 35 0.09119
20 36 -0.10184
20 37 0.13344
20 38 0.0826
20 39 0.01583
20 40 -0.25924
20 41 0.34103
20 42 0.0629
20 43 -0.22317
20 44 0.13661
20 45 -0.20061
20 46 -0.25657
20 47 -0.09182
20 48 -0.0201
20 49 0.01442
21 22 0.14312
21 23 -0.21693
21 24 0.12692
21 25 -0.04092
21 26 -0.14853
21 27 -0.07608
21 28 0.28948
21 29 0.08491
21 30 -0.03341
21 31 -0.0011
21 32 -0.06198
21 33 -0.18278
21 34 0.05535
21 35 0.19892
21 36 0.00359
21 37 0.13162
21 38 0.17006
21 39 -0.16652
21 40 0.30638
21 41 -0.03487
21 42 -0.11939
21 43 0.0191
21 44 -0.08952
21 45 -0.01275
21 46 0.15652
21 47 -0.07793
21 48 0.30563
21 49 0.25561
22 23 -0.15022
22 24 0.15396
22 25 -0.2355
22 26 -0.07807
22 27 -0.03266
22 28 0.15414
22 29 0.3141
22 30 -0.04789
22 31 0.22085
22 32 0.14191
22 33 -0.07456
22 34 0.15152
22 35 -0.25814
22 36 0.06535
22 37 -0.06826
22 38 -0.29727
22 39 -0.04914
22 40 0.07674
22 41 0.01283
22 42 0.09868
22 43 -0.01331
22 44 0.19895
22 45 -0.04265
22 46 -0.07321
22 47 -0.08523
22 48 0.0128
22 49 -0.11734
23 24 -0.16104
23 25 -0.03609
23 26 -0.14314
23 27 0.15842
23 28 0.05096
23 29 0.14648
23 30 0.21383
23 31 -0.3581
23 32 0.15075
23 33 -0.08627
23 34 -0.2035
23 35 -0.18111
23 36 0.02532
23 37 -0.22431
23 38 0.25677
23 39 -0.27895
23 40 0.29
23 41 -0.03405
23 42 -0.07976
23 43 0.13559
23 44 0.11312
23 45 0.23534
23 46 0.15066
23 47 -0.18007
23 48 -0.00986
23 49 0.05004
24 25 -0.02704
24 26 -0.10725
24 27 0.05564
24 28 -0.30914
24 29 -0.16728
24 30 -0.00369
24 31 0.0555
24 32 0.25831
24 33 -0.10086
24 34 0.1234
24 35 -0.10568
24 36 -0.08365
24 37 0.06966
24 38 0.03214
24 39 0.04732
24 40 -0.00492
24 41 -0.0541
24 42 0.06258
24 43 -0.01998
24 44 -0.07671
24 45 0.16277
24 46 0.06418
24 47 -0.03646
24 48 0.11828
24 49 0.17485
25 26 0.18516
25 27 0.14843
25 28 0.15127
25 29 0.11437
25 30 -0.03957
25 31 -0.01194
25 32 0.11626
25 33 0.03244
25 34 0.01693
25 35 0.03354
25 36 -0.11711
25 37 0.03739
25 38 -0.07472
25 39 0.09259
25 40 0.22375
25 41 -0.12474
25 42 0.13239
25 43 -0.00592
25 44 -0.00386
25 45 0.08497
25 46 0.00145
25 47 -0.07328
25 48 0.01494
25 49 0.02463
26 27 0.25429
26 28 -0.00013
26 29 -0.14672
26 30 -0.11736
26 31 0.00452
26 32 -0.04826
26 33 -0.02043
26 34 0.27167
26 35 0.17301
26 36 0.09276
26 37 0.21201
26 38 -0.30211
26 39 0.32988
26 40 0.09468
26 41 -0.16669
26 42 -0.05499
26 43 -0.20316
26 44 0.03041
26 45 0.00696
26 46 -0.0326
26 47 -0.14029
26 48 -0.18709
26 49 0.21233
27 28 -0.04751
27 29 -0.00641
27 30 -0.11785
27 31 0.20855
27 32 -0.0354
27 33 0.07848
27 34 0.0285
27 35 0.02744
27 36 0.12433
27 37 -0.1151
27 38 0.1911
27 39 -0.12493
27 40 -0.01701
27 41 -0.04234
27 42 0.02985
27 43 -0.0879
27 44 0.16929
27 45 -0.16202
27 46 0.166
27 47 0.04378
27 48 -0.06864
27 49 -0.03264
28 29 0.01164
28 30 -0.21326
28 31 0.08031
28 32 0.039
28 33 -0.0613
28 34 -0.10206
28 35 0.01739
28 36 -0.109
28 37 -0.21341
28 38 0.04052
28 39 0.03146
28 40 0.11294
28 41 0.11185
28 42 0.04963
28 43 -0.06682
28 44 0.11079
28 45 -0.14224
28 46 0.14441
28 47 -0.20268
28 48 -0.15374
28 49 0.03668
29 30 0.1193
29 31 0.10655
29 32 -0.07028
29 33 0.01176
29 34 -0.27601
29 35 0.08295
29 36 -0.13439
29 37 0.03793
29 38 -0.0392
29 39 0.06066
29 40 0.39422
29 41 -0.17958
29 42 0.11272
29 43 0.00367
29 44 0.25576
29 45 0.15619
29 46 -0.0098
29 47 -0.2379
29 48 -0.05241
29 49 0.01362
30 31 0.3052
30 32 -0.0784
30 33 -0.16249
30 34 0.11621
30 35 -0.08571
30 36 -0.15361
30 37 0.04903
30 38 0.21994
30 39 -0.08389
30 40 0.11133
30 41 -0.01897
30 42 -0.05751
30 43 -0.06273
30 44 0.09708
30 45 -0.20815
30 46 -0.05806
30 47 0.10394
30 48 0.02962
30 49 -0.15986
31 32 0.03863
31 33 0.1374
31 34 -0.22752
31 35 0.15843
31 36 0.1286
31 37 -0.10056
31 38 -0.13505
31 39 -0.15763
31 40 0.21497
31 41 -0.0069
31 42 0.11037
31 43 0.31665
31 44 -0.0648
31 45 -0.12168
31 46 0.14658
31 47 0.00005
31 48 -0.01492
31 49 -0.08166
32 33 -0.36885
32 34 0.03211
32 35 -0.0929
32 36 0.02769
32 37 0.12364
32 38 -0.20295
32 39 0.27603
32 40 -0.01092
32 41 0.25528
32 42 0.05125
32 43 0.09008
32 44 0.10657
32 45 -0.08748
32 46 0.09355
32 47 0.24557
32 48 0.07186
32 49 -0.13254
33 34 0.21525
33 35 0.07647
33 36 0.02467
33 37 0.03788
33 38 -0.01372
33 39 -0.06582
33 40 -0.06284
33 41 0.08861
33 42 0.14917
33 43 -0.14396
33 44 0.0599
33 45 -0.11361
33 46 0.01347
33 47 -0.18835
33 48 -0.08867
33 49 0.00904
34 35 -0.10107
34 36 0.10449
34 37 -0.08602
34 38 0.19198
34 39 -0.04111
34 40 -0.17364
34 41 0.02078
34 42 -0.00659
34 43 0.0244
34 44 0.14575
34 45 -0.14347
34 46 0.06256
34 47 -0.2148
34 48 -0.12451
34 49 -0.0423
35 36 -0.10157
35 37 0.05388
35 38 0.19437
35 39 0.10376
35 40 -0.05172
35 41 0.01855
35 42 -0.00724
35 43 0.02386
35 44 0.08943
35 45 -0.00746
35 46 0.11487
35 47 0.10886
35 48 0.27498
35 49 0.01032
36 37 0.04042
36 38 -0.07695
36 39 0.08115
36 40 0.23772
36 41 -0.13381
36 42 0.16219
36 43 0.01718
36 44 -0.01356
36 45 -0.0382
36 46 0.16009
36 47 -0.15055
36 48 0.01407
36 49 0.2361
37 38 -0.09922
37 39 -0.24761
37 40 -0.00353
37 41 0.03024
37 42 -0.08071
37 43 0.02723
37 44 0.24755
37 45 -0.00727
37 46 0.0377
37 47 0.17727
37 48 -0.02457
37 49 -0.0211
38 39 0.24217
38 40 0.20738
38 41 -0.00351
38 42 0.07596
38 43 0.26214
38 44 -0.08276
38 45 -0.12212
38 46 0.22544
38 47 0.00889
38 48 -0.06984
38 49 0.08737
39 40 -0.06477
39 41 0.02258
39 42 -0.08797
39 43 -0.10862
39 44 0.20578
39 45 -0.21172
39 46 -0.19315
39 47 0.18497
39 48 -0.00993
39 49 0.09093
40 41 0.01545
40 42 0.08738
40 43 -0.05115
40 44 0.16362
40 45 -0.1044
40 46 -0.1815
40 47 0.18137
40 48 -0.12521
40 49 0.07153
41 42 0.14618
41 43 0.07037
41 44 -0.28991
41 45 0.18119
41 46 -0.07487
41 47 0.00997
41 48 0.1596
41 49 0.12511
42 43 0.11394
42 44 -0.03861
42 45 -0.12583
42 46 -0.10077
42 47 0.14366
42 48 0.04117
42 49 0.05422
43 44 -0.09818
43 45 -0.02732
43 46 0.01647
43 47 -0.15875
43 48 0.1435
43 49 -0.06371
44 45 0.00705
44 46 -0.00743
44 47 0.11133
44 48 -0.12129
44 49 -0.03102
45 46 -0.08671
45 47 0.19221
45 48 -0.08151
45 49 -0.20157
46 47 -0.04086
46 48 -0.09282
46 49 -0.1085
47 48 0.06097
47 49 0.04508
48 49 -0.14608
